movie,trackname,musicDirector,singers,cast,releaseYear
Raaz,Yeh Sheher Hai,Nadeem-Shravan,"Suzzan, Bali Brahmbhatt & Jolly Mukherjee","Bipasha Basu, Dino Morea, Ashutosh Rana, Malini Sharma, Shruti Ulfat, Vishwajeet Pradhan, Mink Brar, Ali Asgar, Anang Desai, Murali Sharma",2002
Raaz,Pyaar Se Pyar Hum,Nadeem-Shravan,Abhijeet,"Bipasha Basu, Dino Morea, Ashutosh Rana, Malini Sharma, Shruti Ulfat, Vishwajeet Pradhan, Mink Brar, Ali Asgar, Anang Desai, Murali Sharma",2002
Raaz,Yeh Sheher Hai (Remix),Nadeem-Shravan,"Suzzan, Bali Brahmbhatt & Jolly Mukherjee","Bipasha Basu, Dino Morea, Ashutosh Rana, Malini Sharma, Shruti Ulfat, Vishwajeet Pradhan, Mink Brar, Ali Asgar, Anang Desai, Murali Sharma",2002
Hum Tumhare Hain Sanam,Hum Tumhare Hain Sanam,"Nadeem-Shravan, Daboo Malik, Bappi Lahiri, Nikhil-Vinay, Bali Brahmbhatt, Sajid-Wajid, Background Score:, Uttam Singh",Anuradha Paudwal & Udit Narayan,"Shah Rukh Khan, Salman Khan, Madhuri Dixit, Atul Agnihotri, Suman Ranganathan, Alok Nath, Aruna Irani, Laxmikant Berde, Vikas Anand, Dinesh Hingoo",2002
Hum Tumhare Hain Sanam,Khoye Khoye Din Hain,"Nadeem-Shravan, Daboo Malik, Bappi Lahiri, Nikhil-Vinay, Bali Brahmbhatt, Sajid-Wajid, Background Score:, Uttam Singh",Sonu Nigam & Anuradha Paudwal,"Shah Rukh Khan, Salman Khan, Madhuri Dixit, Atul Agnihotri, Suman Ranganathan, Alok Nath, Aruna Irani, Laxmikant Berde, Vikas Anand, Dinesh Hingoo",2002
Hum Tumhare Hain Sanam,Gale Mein Laal Taai,"Nadeem-Shravan, Daboo Malik, Bappi Lahiri, Nikhil-Vinay, Bali Brahmbhatt, Sajid-Wajid, Background Score:, Uttam Singh",Kumar Sanu & Bela Sulakhe,"Shah Rukh Khan, Salman Khan, Madhuri Dixit, Atul Agnihotri, Suman Ranganathan, Alok Nath, Aruna Irani, Laxmikant Berde, Vikas Anand, Dinesh Hingoo",2002
Hum Tumhare Hain Sanam,Sab Kuchh Bhula Diya,"Nadeem-Shravan, Daboo Malik, Bappi Lahiri, Nikhil-Vinay, Bali Brahmbhatt, Sajid-Wajid, Background Score:, Uttam Singh",Sonu Nigam & Sapna Awasthi,"Shah Rukh Khan, Salman Khan, Madhuri Dixit, Atul Agnihotri, Suman Ranganathan, Alok Nath, Aruna Irani, Laxmikant Berde, Vikas Anand, Dinesh Hingoo",2002
Hum Tumhare Hain Sanam,Taaron Ka Chamakta,"Nadeem-Shravan, Daboo Malik, Bappi Lahiri, Nikhil-Vinay, Bali Brahmbhatt, Sajid-Wajid, Background Score:, Uttam Singh",Udit Narayan & Bali Brahambhatt,"Shah Rukh Khan, Salman Khan, Madhuri Dixit, Atul Agnihotri, Suman Ranganathan, Alok Nath, Aruna Irani, Laxmikant Berde, Vikas Anand, Dinesh Hingoo",2002
Hum Tumhare Hain Sanam,Hum Tumhare Hain Sanam (Sad),"Nadeem-Shravan, Daboo Malik, Bappi Lahiri, Nikhil-Vinay, Bali Brahmbhatt, Sajid-Wajid, Background Score:, Uttam Singh",Sonu Nigam,"Shah Rukh Khan, Salman Khan, Madhuri Dixit, Atul Agnihotri, Suman Ranganathan, Alok Nath, Aruna Irani, Laxmikant Berde, Vikas Anand, Dinesh Hingoo",2002
Hum Tumhare Hain Sanam,Na Na Nana,"Nadeem-Shravan, Daboo Malik, Bappi Lahiri, Nikhil-Vinay, Bali Brahmbhatt, Sajid-Wajid, Background Score:, Uttam Singh",Sonu Nigam,"Shah Rukh Khan, Salman Khan, Madhuri Dixit, Atul Agnihotri, Suman Ranganathan, Alok Nath, Aruna Irani, Laxmikant Berde, Vikas Anand, Dinesh Hingoo",2002
Hum Tumhare Hain Sanam,Dil Chhod Aaya,"Nadeem-Shravan, Daboo Malik, Bappi Lahiri, Nikhil-Vinay, Bali Brahmbhatt, Sajid-Wajid, Background Score:, Uttam Singh",Pritam & Arijit Singh,"Shah Rukh Khan, Salman Khan, Madhuri Dixit, Atul Agnihotri, Suman Ranganathan, Alok Nath, Aruna Irani, Laxmikant Berde, Vikas Anand, Dinesh Hingoo",2002
Hum Tumhare Hain Sanam,Aa Gaya Aa Gaya,"Nadeem-Shravan, Daboo Malik, Bappi Lahiri, Nikhil-Vinay, Bali Brahmbhatt, Sajid-Wajid, Background Score:, Uttam Singh",Udit Narayan,"Shah Rukh Khan, Salman Khan, Madhuri Dixit, Atul Agnihotri, Suman Ranganathan, Alok Nath, Aruna Irani, Laxmikant Berde, Vikas Anand, Dinesh Hingoo",2002
Hum Tumhare Hain Sanam,Sab Kuchh Bhula Diya,"Nadeem-Shravan, Daboo Malik, Bappi Lahiri, Nikhil-Vinay, Bali Brahmbhatt, Sajid-Wajid, Background Score:, Uttam Singh",Sonu Nigam & Sapna Awasthi,"Shah Rukh Khan, Salman Khan, Madhuri Dixit, Atul Agnihotri, Suman Ranganathan, Alok Nath, Aruna Irani, Laxmikant Berde, Vikas Anand, Dinesh Hingoo",2002
Hum Tumhare Hain Sanam,Theme Music,"Nadeem-Shravan, Daboo Malik, Bappi Lahiri, Nikhil-Vinay, Bali Brahmbhatt, Sajid-Wajid, Background Score:, Uttam Singh",Anand-Milind,"Shah Rukh Khan, Salman Khan, Madhuri Dixit, Atul Agnihotri, Suman Ranganathan, Alok Nath, Aruna Irani, Laxmikant Berde, Vikas Anand, Dinesh Hingoo",2002
Aankhen,Amitabh Soliloquy,"Jatin–Lalit, Aadesh Shrivastava, Nitin Raikwar",Not Found,"Amitabh Bachchan, Akshay Kumar, Arjun Rampal, Paresh Rawal, Sushmita Sen, Bipasha Basu, Aditya Pancholi, Kashmera Shah, Ajit Vachani, Arun Bali",2002
Aankhen,Gustakhiyan,"Jatin–Lalit, Aadesh Shrivastava, Nitin Raikwar",Aadesh Shrivastava & Vasundara,"Amitabh Bachchan, Akshay Kumar, Arjun Rampal, Paresh Rawal, Sushmita Sen, Bipasha Basu, Aditya Pancholi, Kashmera Shah, Ajit Vachani, Arun Bali",2002
Aankhen,Kuchh Kasme,"Jatin–Lalit, Aadesh Shrivastava, Nitin Raikwar",Alka Yagnik & Sonu Nigam,"Amitabh Bachchan, Akshay Kumar, Arjun Rampal, Paresh Rawal, Sushmita Sen, Bipasha Basu, Aditya Pancholi, Kashmera Shah, Ajit Vachani, Arun Bali",2002
Aankhen,Theme Song,"Jatin–Lalit, Aadesh Shrivastava, Nitin Raikwar",Akhil,"Amitabh Bachchan, Akshay Kumar, Arjun Rampal, Paresh Rawal, Sushmita Sen, Bipasha Basu, Aditya Pancholi, Kashmera Shah, Ajit Vachani, Arun Bali",2002
Aankhen,Phatela Jeb,"Jatin–Lalit, Aadesh Shrivastava, Nitin Raikwar","Aadesh Shrivastava, Arun Bakshi & Nitin Raikar","Amitabh Bachchan, Akshay Kumar, Arjun Rampal, Paresh Rawal, Sushmita Sen, Bipasha Basu, Aditya Pancholi, Kashmera Shah, Ajit Vachani, Arun Bali",2002
Aankhen,Chalka Chalka,"Jatin–Lalit, Aadesh Shrivastava, Nitin Raikwar",Alka Yagnik & Javed,"Amitabh Bachchan, Akshay Kumar, Arjun Rampal, Paresh Rawal, Sushmita Sen, Bipasha Basu, Aditya Pancholi, Kashmera Shah, Ajit Vachani, Arun Bali",2002
Aankhen,Nazron Ne Teri,"Jatin–Lalit, Aadesh Shrivastava, Nitin Raikwar",Kavita Krishnamurthy & Udit Narayan,"Amitabh Bachchan, Akshay Kumar, Arjun Rampal, Paresh Rawal, Sushmita Sen, Bipasha Basu, Aditya Pancholi, Kashmera Shah, Ajit Vachani, Arun Bali",2002
Aankhen,All The Best,"Jatin–Lalit, Aadesh Shrivastava, Nitin Raikwar","Pritam, Rana, Soham & Antara","Amitabh Bachchan, Akshay Kumar, Arjun Rampal, Paresh Rawal, Sushmita Sen, Bipasha Basu, Aditya Pancholi, Kashmera Shah, Ajit Vachani, Arun Bali",2002
Aankhen,Title Song,"Jatin–Lalit, Aadesh Shrivastava, Nitin Raikwar","Raghav, Tanishk Bagchi, Asees Kaur & Nina Mathur","Amitabh Bachchan, Akshay Kumar, Arjun Rampal, Paresh Rawal, Sushmita Sen, Bipasha Basu, Aditya Pancholi, Kashmera Shah, Ajit Vachani, Arun Bali",2002
Mujhse Dosti Karoge!,Andekhi Anjaani,Rahul Sharma,Lata Mangeshkar & Udit Narayan,"Hrithik Roshan, Rani Mukerji, Kareena Kapoor Khan, Satish Shah, Himani Shivpuri, Kiran Kumar, Smita Jaykar, Sachin Khedekar, Uday Chopra, Parikshat Sahni",2002
Mujhse Dosti Karoge!,"Jaane Dil Mein"" (Part 1)",Rahul Sharma,Lata Mangeshkar & Sonu Nigam,"Hrithik Roshan, Rani Mukerji, Kareena Kapoor Khan, Satish Shah, Himani Shivpuri, Kiran Kumar, Smita Jaykar, Sachin Khedekar, Uday Chopra, Parikshat Sahni",2002
Mujhse Dosti Karoge!,Saanwali Si Ek Ladki,Rahul Sharma,Udit Narayan,"Hrithik Roshan, Rani Mukerji, Kareena Kapoor Khan, Satish Shah, Himani Shivpuri, Kiran Kumar, Smita Jaykar, Sachin Khedekar, Uday Chopra, Parikshat Sahni",2002
Mujhse Dosti Karoge!,Oh My Darling,Rahul Sharma,Alisha Chinai & Sonu Nigam,"Hrithik Roshan, Rani Mukerji, Kareena Kapoor Khan, Satish Shah, Himani Shivpuri, Kiran Kumar, Smita Jaykar, Sachin Khedekar, Uday Chopra, Parikshat Sahni",2002
Mujhse Dosti Karoge!,Mujhse Dosti Karoge!,Rahul Sharma,"Alka Yagnik, Asha Bhosle & Udit Narayan","Hrithik Roshan, Rani Mukerji, Kareena Kapoor Khan, Satish Shah, Himani Shivpuri, Kiran Kumar, Smita Jaykar, Sachin Khedekar, Uday Chopra, Parikshat Sahni",2002
Mujhse Dosti Karoge!,"Jaane Dil Mein"" (Part 2)",Rahul Sharma,Lata Mangeshkar & Sonu Nigam,"Hrithik Roshan, Rani Mukerji, Kareena Kapoor Khan, Satish Shah, Himani Shivpuri, Kiran Kumar, Smita Jaykar, Sachin Khedekar, Uday Chopra, Parikshat Sahni",2002
Mujhse Dosti Karoge!,"Terrific Tina"" (Instrumental)",Rahul Sharma,Rahul Sharma,"Hrithik Roshan, Rani Mukerji, Kareena Kapoor Khan, Satish Shah, Himani Shivpuri, Kiran Kumar, Smita Jaykar, Sachin Khedekar, Uday Chopra, Parikshat Sahni",2002
Mujhse Dosti Karoge!,The Medley,Rahul Sharma,"Hema Sardesai, Kumar Sanu, Hariharan, Alka Yagnik, Aditya Narayan, K.S. Chithra, Sabri Brothers & Sonu Nigam","Hrithik Roshan, Rani Mukerji, Kareena Kapoor Khan, Satish Shah, Himani Shivpuri, Kiran Kumar, Smita Jaykar, Sachin Khedekar, Uday Chopra, Parikshat Sahni",2002
Humraaz,Dil Ne Kar Liya,"Himesh Reshammiya, Background Score:, Aadesh Shrivastava",Udit Narayan & Alka Yagnik,"Bobby Deol, Akshaye Khanna, Ameesha Patel, Suhasini Mulay, Dinesh Hingoo, Johny Lever, Dilip Joshi, Sheela Sharma, Sudhir, Jeetu Verma",2002
Humraaz,Tune Zindagi Mein – Male,"Himesh Reshammiya, Background Score:, Aadesh Shrivastava",Udit Narayan,"Bobby Deol, Akshaye Khanna, Ameesha Patel, Suhasini Mulay, Dinesh Hingoo, Johny Lever, Dilip Joshi, Sheela Sharma, Sudhir, Jeetu Verma",2002
Humraaz,Pyaar Kar,"Himesh Reshammiya, Background Score:, Aadesh Shrivastava","Udit Narayan, Shaan & Kavita Krishnamurthy","Bobby Deol, Akshaye Khanna, Ameesha Patel, Suhasini Mulay, Dinesh Hingoo, Johny Lever, Dilip Joshi, Sheela Sharma, Sudhir, Jeetu Verma",2002
Humraaz,Bardaasht Nahi Kar Sakta,"Himesh Reshammiya, Background Score:, Aadesh Shrivastava",Not Found,"Bobby Deol, Akshaye Khanna, Ameesha Patel, Suhasini Mulay, Dinesh Hingoo, Johny Lever, Dilip Joshi, Sheela Sharma, Sudhir, Jeetu Verma",2002
Humraaz,Sanam Mere Humraaz,"Himesh Reshammiya, Background Score:, Aadesh Shrivastava",Kumar Sanu & Alka Yagnik,"Bobby Deol, Akshaye Khanna, Ameesha Patel, Suhasini Mulay, Dinesh Hingoo, Johny Lever, Dilip Joshi, Sheela Sharma, Sudhir, Jeetu Verma",2002
Humraaz,Life Ban Jayegi,"Himesh Reshammiya, Background Score:, Aadesh Shrivastava",Sonu Nigam & Jaspinder Narula,"Bobby Deol, Akshaye Khanna, Ameesha Patel, Suhasini Mulay, Dinesh Hingoo, Johny Lever, Dilip Joshi, Sheela Sharma, Sudhir, Jeetu Verma",2002
Humraaz,Tune Zindagi Mein,"Himesh Reshammiya, Background Score:, Aadesh Shrivastava",Udit Narayan,"Bobby Deol, Akshaye Khanna, Ameesha Patel, Suhasini Mulay, Dinesh Hingoo, Johny Lever, Dilip Joshi, Sheela Sharma, Sudhir, Jeetu Verma",2002
Humraaz,Bardaasht Nahi Kar Sakta – Remix,"Himesh Reshammiya, Background Score:, Aadesh Shrivastava",Not Found,"Bobby Deol, Akshaye Khanna, Ameesha Patel, Suhasini Mulay, Dinesh Hingoo, Johny Lever, Dilip Joshi, Sheela Sharma, Sudhir, Jeetu Verma",2002
Humraaz,Tune Zindagi Mein – Sad,"Himesh Reshammiya, Background Score:, Aadesh Shrivastava",Udit Narayan,"Bobby Deol, Akshaye Khanna, Ameesha Patel, Suhasini Mulay, Dinesh Hingoo, Johny Lever, Dilip Joshi, Sheela Sharma, Sudhir, Jeetu Verma",2002
Humraaz,Theme Music (Instrumental),"Himesh Reshammiya, Background Score:, Aadesh Shrivastava",Anu Malik,"Bobby Deol, Akshaye Khanna, Ameesha Patel, Suhasini Mulay, Dinesh Hingoo, Johny Lever, Dilip Joshi, Sheela Sharma, Sudhir, Jeetu Verma",2002
Saathiya,Saathiya,A. R. Rahman,Sonu Nigam,"Vivek Oberoi, Rani Mukerji, Tanuja Samarth, Sharat Saxena, Satish Shah, Swaroop Sampat, Shah Rukh Khan, Tabu, Anju Mahendru, Sandhya Mridul",2002
Saathiya,"Chhalka, Chhalka Re",A. R. Rahman,"Mahalaxmi, Richa Sharma, Shoma & Vaishali","Vivek Oberoi, Rani Mukerji, Tanuja Samarth, Sharat Saxena, Satish Shah, Swaroop Sampat, Shah Rukh Khan, Tabu, Anju Mahendru, Sandhya Mridul",2002
Saathiya,Aye Udi Udi,A. R. Rahman,Adnan Sami,"Vivek Oberoi, Rani Mukerji, Tanuja Samarth, Sharat Saxena, Satish Shah, Swaroop Sampat, Shah Rukh Khan, Tabu, Anju Mahendru, Sandhya Mridul",2002
Saathiya,Chupke Se,A. R. Rahman,"Murtuza, Qadir & Sadhana Sargam","Vivek Oberoi, Rani Mukerji, Tanuja Samarth, Sharat Saxena, Satish Shah, Swaroop Sampat, Shah Rukh Khan, Tabu, Anju Mahendru, Sandhya Mridul",2002
Saathiya,O Humdum Soniyo Re,A. R. Rahman,"KK, Kunal Ganjawala, Shaan & Pravin Mani","Vivek Oberoi, Rani Mukerji, Tanuja Samarth, Sharat Saxena, Satish Shah, Swaroop Sampat, Shah Rukh Khan, Tabu, Anju Mahendru, Sandhya Mridul",2002
Saathiya,Mere Yaar Mila De,A. R. Rahman,Zack Knight & Jasmin Walia,"Vivek Oberoi, Rani Mukerji, Tanuja Samarth, Sharat Saxena, Satish Shah, Swaroop Sampat, Shah Rukh Khan, Tabu, Anju Mahendru, Sandhya Mridul",2002
Saathiya,Naina Milaike,A. R. Rahman,Madhushree & Sadhana Sargam,"Vivek Oberoi, Rani Mukerji, Tanuja Samarth, Sharat Saxena, Satish Shah, Swaroop Sampat, Shah Rukh Khan, Tabu, Anju Mahendru, Sandhya Mridul",2002
Saathiya,Maangalyam,A. R. Rahman,Not Found,"Vivek Oberoi, Rani Mukerji, Tanuja Samarth, Sharat Saxena, Satish Shah, Swaroop Sampat, Shah Rukh Khan, Tabu, Anju Mahendru, Sandhya Mridul",2002
Saathiya,"Chori Pe Chori"" (Rap lyrics and vocals:Blaazé)",A. R. Rahman,Not Found,"Vivek Oberoi, Rani Mukerji, Tanuja Samarth, Sharat Saxena, Satish Shah, Swaroop Sampat, Shah Rukh Khan, Tabu, Anju Mahendru, Sandhya Mridul",2002
Awara Paagal Deewana,Awara Paagal Deewana,Anu Malik,Shaan & Sunidhi Chauhan,"Akshay Kumar, Aftab Shivdasani, Paresh Rawal, Preeti Jhangiani, Aarti Chabria, Amrita Arora, Suniel Shetty, Johny Lever, Om Puri",2002
Awara Paagal Deewana,Jise Hasna Rona,Anu Malik,"Sonu Nigam, Alka Yagnik, Shaan, Udit Narayan, Sarika Kapoor & Sunidhi Chauhan","Akshay Kumar, Aftab Shivdasani, Paresh Rawal, Preeti Jhangiani, Aarti Chabria, Amrita Arora, Suniel Shetty, Johny Lever, Om Puri",2002
Awara Paagal Deewana,"Love"" (Theme)",Anu Malik,Shankar Mahadevan & Kavita Krishnamurthy,"Akshay Kumar, Aftab Shivdasani, Paresh Rawal, Preeti Jhangiani, Aarti Chabria, Amrita Arora, Suniel Shetty, Johny Lever, Om Puri",2002
Awara Paagal Deewana,Maine To Khai Kasam,Anu Malik,Sunidhi Chauhan & Abhijeet,"Akshay Kumar, Aftab Shivdasani, Paresh Rawal, Preeti Jhangiani, Aarti Chabria, Amrita Arora, Suniel Shetty, Johny Lever, Om Puri",2002
Awara Paagal Deewana,More Sawariya,Anu Malik,Sunidhi Chauhan & Shanu Malik,"Akshay Kumar, Aftab Shivdasani, Paresh Rawal, Preeti Jhangiani, Aarti Chabria, Amrita Arora, Suniel Shetty, Johny Lever, Om Puri",2002
Awara Paagal Deewana,Ya Habibi,Anu Malik,"Adnan Sami, Shaan, Sunidhi Chauhan & Shabbir Kumar","Akshay Kumar, Aftab Shivdasani, Paresh Rawal, Preeti Jhangiani, Aarti Chabria, Amrita Arora, Suniel Shetty, Johny Lever, Om Puri",2002
Awara Paagal Deewana,Yeh Tune Kya Kiya (not used in the film),Anu Malik,Pritam & Javed Bashir,"Akshay Kumar, Aftab Shivdasani, Paresh Rawal, Preeti Jhangiani, Aarti Chabria, Amrita Arora, Suniel Shetty, Johny Lever, Om Puri",2002
23rd March 1931: Shaheed,Mera Rang De Basanti Chola,Anand Raaj Anand,"A.R. Rahman, Daler Mehndi & K.S. Chithra","Bobby Deol, Sunny Deol, Amrita Singh, Rahul Dev, Vicky Ahuja, Divya Dutta, Vivek Shauq, Sachin Khedekar, Suresh Oberoi, Shakti Kapoor",2002
23rd March 1931: Shaheed,Deshnu Challo,Anand Raaj Anand,Hans Raj Hans,"Bobby Deol, Sunny Deol, Amrita Singh, Rahul Dev, Vicky Ahuja, Divya Dutta, Vivek Shauq, Sachin Khedekar, Suresh Oberoi, Shakti Kapoor",2002
23rd March 1931: Shaheed,Jogiya Ve,Anand Raaj Anand,Alka Yagnik,"Bobby Deol, Sunny Deol, Amrita Singh, Rahul Dev, Vicky Ahuja, Divya Dutta, Vivek Shauq, Sachin Khedekar, Suresh Oberoi, Shakti Kapoor",2002
23rd March 1931: Shaheed,Watanparaston Ki,Anand Raaj Anand,Hans Raj Hans & Veer Rajinder,"Bobby Deol, Sunny Deol, Amrita Singh, Rahul Dev, Vicky Ahuja, Divya Dutta, Vivek Shauq, Sachin Khedekar, Suresh Oberoi, Shakti Kapoor",2002
23rd March 1931: Shaheed,Pagadi Sambhal,Anand Raaj Anand,Not Found,"Bobby Deol, Sunny Deol, Amrita Singh, Rahul Dev, Vicky Ahuja, Divya Dutta, Vivek Shauq, Sachin Khedekar, Suresh Oberoi, Shakti Kapoor",2002
23rd March 1931: Shaheed,Sarfaroshi Ki Tamanna,Anand Raaj Anand,Sonu Nigam & Hariharan,"Bobby Deol, Sunny Deol, Amrita Singh, Rahul Dev, Vicky Ahuja, Divya Dutta, Vivek Shauq, Sachin Khedekar, Suresh Oberoi, Shakti Kapoor",2002
23rd March 1931: Shaheed,Aye Watan,Anand Raaj Anand,Veer Rajinder,"Bobby Deol, Sunny Deol, Amrita Singh, Rahul Dev, Vicky Ahuja, Divya Dutta, Vivek Shauq, Sachin Khedekar, Suresh Oberoi, Shakti Kapoor",2002
23rd March 1931: Shaheed,Khush Raho,Anand Raaj Anand,Veer Rajinder,"Bobby Deol, Sunny Deol, Amrita Singh, Rahul Dev, Vicky Ahuja, Divya Dutta, Vivek Shauq, Sachin Khedekar, Suresh Oberoi, Shakti Kapoor",2002
Akhiyon Se Goli Maare,Akkh Jo Tujh Se Lad Gayi Hai,"Anand–Milind, Daboo Malik, Dilip Sen-Sameer Sen, Background Score:, Sanjoy Chowdhury",Not Found,"Govinda, Raveena Tandon, Govinda, Kader Khan, Johny Lever, Asrani, Shakti Kapoor, Dinesh Hingoo, Avtar Gill, Sharat Saxena",2002
Akhiyon Se Goli Maare,Dehradun Ka Chuna Lagaya,"Anand–Milind, Daboo Malik, Dilip Sen-Sameer Sen, Background Score:, Sanjoy Chowdhury",Not Found,"Govinda, Raveena Tandon, Govinda, Kader Khan, Johny Lever, Asrani, Shakti Kapoor, Dinesh Hingoo, Avtar Gill, Sharat Saxena",2002
Akhiyon Se Goli Maare,Gore Tan Se Sarakta Jaye,"Anand–Milind, Daboo Malik, Dilip Sen-Sameer Sen, Background Score:, Sanjoy Chowdhury","Sonu Nigam, Alka Yagnik & Sanjeevani","Govinda, Raveena Tandon, Govinda, Kader Khan, Johny Lever, Asrani, Shakti Kapoor, Dinesh Hingoo, Avtar Gill, Sharat Saxena",2002
Akhiyon Se Goli Maare,Ladki Mud Mud Ke Maare,"Anand–Milind, Daboo Malik, Dilip Sen-Sameer Sen, Background Score:, Sanjoy Chowdhury",Not Found,"Govinda, Raveena Tandon, Govinda, Kader Khan, Johny Lever, Asrani, Shakti Kapoor, Dinesh Hingoo, Avtar Gill, Sharat Saxena",2002
Akhiyon Se Goli Maare,Maine Tujhe Dekha,"Anand–Milind, Daboo Malik, Dilip Sen-Sameer Sen, Background Score:, Sanjoy Chowdhury",Sonu Nigam & Alka Yagnik,"Govinda, Raveena Tandon, Govinda, Kader Khan, Johny Lever, Asrani, Shakti Kapoor, Dinesh Hingoo, Avtar Gill, Sharat Saxena",2002
Akhiyon Se Goli Maare,O Chhori Gori Gori,"Anand–Milind, Daboo Malik, Dilip Sen-Sameer Sen, Background Score:, Sanjoy Chowdhury",Sonu Nigam & Jaspinder Narula,"Govinda, Raveena Tandon, Govinda, Kader Khan, Johny Lever, Asrani, Shakti Kapoor, Dinesh Hingoo, Avtar Gill, Sharat Saxena",2002
Akhiyon Se Goli Maare,Rabba O Rabba,"Anand–Milind, Daboo Malik, Dilip Sen-Sameer Sen, Background Score:, Sanjoy Chowdhury",Mohit Chauhan,"Govinda, Raveena Tandon, Govinda, Kader Khan, Johny Lever, Asrani, Shakti Kapoor, Dinesh Hingoo, Avtar Gill, Sharat Saxena",2002
Akhiyon Se Goli Maare,Thumka Lagake Naachlo,"Anand–Milind, Daboo Malik, Dilip Sen-Sameer Sen, Background Score:, Sanjoy Chowdhury",Not Found,"Govinda, Raveena Tandon, Govinda, Kader Khan, Johny Lever, Asrani, Shakti Kapoor, Dinesh Hingoo, Avtar Gill, Sharat Saxena",2002
Badhaai Ho Badhaai,Raag Banke,Anu Malik,"Jessie J, Ariana Grande & Nicki Minaj","Anil Kapoor, Keerthi Reddy, Shilpa Shetty Kundra, Amrish Puri, K. Viswanath, Suresh Menon, Kader Khan, Farida Jalal, Anang Desai, Rohini Hattangadi",2002
Badhaai Ho Badhaai,Teri Zindagi Mein Pyar Hai,Anu Malik,Anuradha Paudwal & Kumar Sanu,"Anil Kapoor, Keerthi Reddy, Shilpa Shetty Kundra, Amrish Puri, K. Viswanath, Suresh Menon, Kader Khan, Farida Jalal, Anang Desai, Rohini Hattangadi",2002
Badhaai Ho Badhaai,Dil Bata Mere Dil Bata,Anu Malik,"Diljit Dosanjh, Badshah & Raj Ranjodh","Anil Kapoor, Keerthi Reddy, Shilpa Shetty Kundra, Amrish Puri, K. Viswanath, Suresh Menon, Kader Khan, Farida Jalal, Anang Desai, Rohini Hattangadi",2002
Badhaai Ho Badhaai,Badhaai Ho Badhaai,Anu Malik,Udit Narayan,"Anil Kapoor, Keerthi Reddy, Shilpa Shetty Kundra, Amrish Puri, K. Viswanath, Suresh Menon, Kader Khan, Farida Jalal, Anang Desai, Rohini Hattangadi",2002
Badhaai Ho Badhaai,Jogan Jogan,Anu Malik,"Parag Chhabra, Raj Shekhar, Romy, Rupali Jagga & Nikhita Gandhi","Anil Kapoor, Keerthi Reddy, Shilpa Shetty Kundra, Amrish Puri, K. Viswanath, Suresh Menon, Kader Khan, Farida Jalal, Anang Desai, Rohini Hattangadi",2002
Badhaai Ho Badhaai,Tehro Zaraa,Anu Malik,Not Found,"Anil Kapoor, Keerthi Reddy, Shilpa Shetty Kundra, Amrish Puri, K. Viswanath, Suresh Menon, Kader Khan, Farida Jalal, Anang Desai, Rohini Hattangadi",2002
Chor Machaaye Shor,"""Kaan Ke Neeche"" -Vinod Rathod,Anuradha Sriram",Anu Malik,Vinod Rathod & Anuradha Sriram,"Bobby Deol, Shilpa Shetty Kundra, Bipasha Basu, Om Puri, Rajpal Yadav, Paresh Rawal, Rajat Bedi, Ashish Vidhyarthi, Shekhar Suman, Razak Khan",2002
Chor Machaaye Shor,"""Aankhein Hain Teri"" -Udit Narayan, Dimple Verma",Anu Malik,Udit Narayan & Dimple Verma,"Bobby Deol, Shilpa Shetty Kundra, Bipasha Basu, Om Puri, Rajpal Yadav, Paresh Rawal, Rajat Bedi, Ashish Vidhyarthi, Shekhar Suman, Razak Khan",2002
Chor Machaaye Shor,"""Chor Machaaye Shor"" -Sonu Nigam",Anu Malik,Sonu Nigam & Anuradha Sriram,"Bobby Deol, Shilpa Shetty Kundra, Bipasha Basu, Om Puri, Rajpal Yadav, Paresh Rawal, Rajat Bedi, Ashish Vidhyarthi, Shekhar Suman, Razak Khan",2002
Chor Machaaye Shor,"""Chadh Gayi Chadh Gayi"" -Sonu Nigam,Anuradha Sriram",Anu Malik,Not Found,"Bobby Deol, Shilpa Shetty Kundra, Bipasha Basu, Om Puri, Rajpal Yadav, Paresh Rawal, Rajat Bedi, Ashish Vidhyarthi, Shekhar Suman, Razak Khan",2002
Chor Machaaye Shor,Ishqan Ishqan,Anu Malik,Adnan Sami & Sunidhi Chauhan,"Bobby Deol, Shilpa Shetty Kundra, Bipasha Basu, Om Puri, Rajpal Yadav, Paresh Rawal, Rajat Bedi, Ashish Vidhyarthi, Shekhar Suman, Razak Khan",2002
Chor Machaaye Shor,"""Tum Tata Ho Ya Birla"" -Vinod Rathod,Anuradha Sriram",Anu Malik,Vinod Rathod & Anuradha Sriram,"Bobby Deol, Shilpa Shetty Kundra, Bipasha Basu, Om Puri, Rajpal Yadav, Paresh Rawal, Rajat Bedi, Ashish Vidhyarthi, Shekhar Suman, Razak Khan",2002
Deewangee,Pyar Se Pyare Tum Ho,Ismail Darbar,Sonu Nigam & Kavita Krishnamurthy,"Ajay Devgn, Akshaye Khanna, Urmila Matondkar, Farida Jalal, Seema Biswas, Tiku Talsania, Tannaz Irani, Neelam Kothari, Vijayendra Ghatge, Nirmal Pandey",2002
Deewangee,Yeh Taazgi Yeh Saadgi,Ismail Darbar,Not Found,"Ajay Devgn, Akshaye Khanna, Urmila Matondkar, Farida Jalal, Seema Biswas, Tiku Talsania, Tannaz Irani, Neelam Kothari, Vijayendra Ghatge, Nirmal Pandey",2002
